"setting.idx","method","Dose 1","Dose 2","Dose 3","Dose 4","Dose 5","early.stop"
196,"MTD.titeet",0.1,1.8,19.2,59.1,19.8,0.5
196,"OBD.titeet",11.4,16,16,40.9,15.1,
196,"MTD.tite12",0,0.7,7.3,32.8,58.8,0.36
196,"OBD.tite12",11.1,14.1,15.6,42.2,16.6,
196,"MTD.bfet",,,,,,0.9
196,"OBD.bfet",9.2,11.3,16.7,52,9.8,
178,"MTD.ours0",4.82,16.54,34.94,30.94,12.6,0.16
178,"OBD.ours0",44.54,30,17.26,6.76,1.22,
178,"MTD.bf",4.3,15.62,34.28,32.82,12.86,0.12
178,"OBD.bf",41.46,28.88,18.82,8.3,2.36,
178,"MTD.ours1",4.6,16.78,32.96,31.86,13.7,0.1
178,"OBD.ours1",45.34,28.6,16.96,7.42,1.56,
178,"MTD.ours2",4.78,16.46,34.02,31.2,13.48,0.06
178,"OBD.ours2",43.02,30.24,17.22,7.88,1.56,
178,"MTD.ours3",4.24,16.42,33.7,32.38,13.16,0.1
178,"OBD.ours3",42.32,28.24,17.8,9.12,2.34,
178,"MTD.titeet",16.5,29.7,31.2,17.5,5,0.1
178,"OBD.titeet",44.8,27.5,17.1,8.3,2.2,
178,"MTD.tite12",0.6,5.8,28.8,28,36.7,0.06
178,"OBD.tite12",35.1,27.6,18.6,13.4,5.3,
178,"MTD.bfet",,,,,,0.3
178,"OBD.bfet",47.6,27.7,16.3,6.5,1.7,
148,"MTD.ours0",4.9,16.86,34.38,31.4,12.38,0.08
148,"OBD.ours0",44.52,29.78,17.28,7.1,1.2,
148,"MTD.bf",4.3,15.64,34.28,32.8,12.86,0.12
148,"OBD.bf",41.6,28.8,18.86,8.22,2.34,
148,"MTD.ours1",4.38,16.88,32.84,31.84,14,0.06
148,"OBD.ours1",44.7,28.64,17.58,7.26,1.72,
148,"MTD.ours2",4.96,15.52,34.98,31.3,13.14,0.1
148,"OBD.ours2",44.4,28.78,17.84,7.48,1.32,
148,"MTD.ours3",4.22,16.66,33.24,32.6,13.18,0.1
148,"OBD.ours3",42.1,28.16,18.02,9,2.54,
148,"MTD.titeet",16.8,29.8,30.1,17.8,5.5,0.1
148,"OBD.titeet",45,27.6,15.4,8.9,2.9,
148,"MTD.tite12",1.1,5.4,27.8,27.9,37.9,0.04
148,"OBD.tite12",35,25.8,19.2,14.3,5.7,
148,"MTD.bfet",,,,,,0.2
148,"OBD.bfet",46.9,27.8,16.5,6.8,1.7,
331,"MTD.ours0",35.32,47.34,13.3,2.5,0.24,1.3
331,"OBD.ours0",71.88,22.32,3.26,0.58,0.02,
331,"MTD.bf",35.88,46.44,13.72,2.32,0.32,1.32
331,"OBD.bf",71.6,22.36,3.9,0.48,0.04,
331,"MTD.ours1",36.02,45.8,14,2.66,0.38,1.14
331,"OBD.ours1",73.5,20.5,3.6,0.64,0,
331,"MTD.ours2",35.44,45.5,14.9,2.52,0.34,1.3
331,"OBD.ours2",72.6,21.44,3.62,0.36,0.06,
331,"MTD.ours3",35.3,46.76,13.2,2.98,0.5,1.26
331,"OBD.ours3",72.26,21,3.84,0.88,0.16,
331,"MTD.titeet",35.4,45.2,14.6,3.4,0.4,1.9
331,"OBD.titeet",60.6,24.7,9.5,2.8,0.5,
331,"MTD.tite12",8.7,29.3,33.1,16.7,11.6,0.58
331,"OBD.tite12",52,28.5,12.3,4.7,1.8,
331,"MTD.bfet",,,,,,5.9
331,"OBD.bfet",69.1,20,4.1,0.8,0.1,
266,"MTD.ours0",0.1,2.56,18.48,56.64,22.22,0
266,"OBD.ours0",4.64,12.32,19.3,52.92,7.52,
266,"MTD.bf",0.14,2.38,18.62,56,22.86,0
266,"OBD.bf",8.18,11.88,19.62,50.46,8.8,
266,"MTD.ours1",0.1,2.16,18.3,56.12,23.32,0
266,"OBD.ours1",5.42,12.04,19.38,52.12,8.26,
266,"MTD.ours2",0.06,2.56,18.12,55.4,23.86,0
266,"OBD.ours2",5.02,12.94,17.96,52.46,8.48,
266,"MTD.ours3",0.12,1.94,17.24,56.92,23.78,0
266,"OBD.ours3",4.52,12.02,18.22,51.38,10.98,
266,"MTD.titeet",0.1,2.1,20.6,57.5,19.6,0.8
266,"OBD.titeet",12.3,16.1,16.7,40.6,13.5,
266,"MTD.tite12",0,0.6,7.6,32.4,59.2,0.16
266,"OBD.tite12",10.5,13.2,16.2,42.4,17.5,
266,"MTD.bfet",,,,,,1.2
266,"OBD.bfet",9.9,12.1,17.6,50.2,9,
311,"MTD.ours0",34.48,47.94,14.04,2.16,0.28,1.1
311,"OBD.ours0",72.28,22.44,3.22,0.3,0.06,
311,"MTD.bf",35.44,47.6,13.32,2.16,0.2,1.28
311,"OBD.bf",72.04,21.5,4.06,0.7,0.04,
311,"MTD.ours1",35.44,46.22,14.54,2.22,0.3,1.28
311,"OBD.ours1",72.02,22.28,3.46,0.32,0.04,
311,"MTD.ours2",35.1,47.2,14.14,2.16,0.34,1.06
311,"OBD.ours2",72.92,21.54,3.46,0.44,0.04,
311,"MTD.ours3",35.02,47.08,13.74,2.58,0.32,1.26
311,"OBD.ours3",72.9,20.18,4.04,0.7,0.18,
311,"MTD.titeet",35.9,46.1,14.4,2.5,0.4,1.2
311,"OBD.titeet",61.2,25.2,9.4,2.5,0.5,
311,"MTD.tite12",9.3,29,33,16.4,11.8,0.5
311,"OBD.tite12",53.1,27.8,11.9,4.7,2,
311,"MTD.bfet",,,,,,1.5
311,"OBD.bfet",73.6,20.6,3.8,0.5,0,
168,"MTD.ours0",4.68,17.14,33.92,31.2,13,0.06
168,"OBD.ours0",44.52,29.3,17.82,6.88,1.34,
168,"MTD.bf",4.52,15.98,34.5,31.58,13.32,0.1
168,"OBD.bf",40.88,29.14,18.5,8.7,2.62,
168,"MTD.ours1",4.9,15.52,32.62,32.28,14.6,0.08
168,"OBD.ours1",43.88,28.2,18.08,8.14,1.62,
168,"MTD.ours2",5.4,16.46,33.4,30.58,14.02,0.14
168,"OBD.ours2",43.06,29.92,17.84,7.24,1.76,
168,"MTD.ours3",4.1,15.8,33.2,31.88,14.92,0.1
168,"OBD.ours3",41.7,28.04,18.26,9.72,2.12,
168,"MTD.titeet",16.1,30.1,30.1,18.1,5.5,0.1
168,"OBD.titeet",46.8,27.5,15.6,7.6,2.3,
168,"MTD.tite12",0.9,5.6,30,27.1,36.5,0.04
168,"OBD.tite12",35.2,27.3,19.5,12.5,5.4,
168,"MTD.bfet",,,,,,0.3
168,"OBD.bfet",44.3,29.3,16.9,7.4,1.9,
139,"MTD.ours0",0.18,5.48,41.18,38,15.12,0.04
139,"OBD.ours0",6.4,52.52,27.44,11.42,2.04,
139,"MTD.bf",0.14,5.86,41.82,37.58,14.6,0
139,"OBD.bf",6.88,52.1,27.74,10.62,2.62,
139,"MTD.ours1",0.08,5.9,38.94,38.62,16.46,0
139,"OBD.ours1",7.88,50.34,26.22,12.96,2.54,
139,"MTD.ours2",0.06,6.52,39.46,37.48,16.48,0
139,"OBD.ours2",7.28,52.06,26.38,11.84,2.38,
139,"MTD.ours3",0.16,6.18,39.52,36.82,17.32,0
139,"OBD.ours3",8.18,47.6,27.54,13.5,3.04,
139,"MTD.titeet",0.1,17.8,43.6,29.2,9.4,0.2
139,"OBD.titeet",16.6,42.6,23.4,12.7,4.5,
139,"MTD.tite12",0,2.4,17.2,36,44.3,0.08
139,"OBD.tite12",11.6,40.8,23.6,17.1,6.8,
139,"MTD.bfet",,,,,,0.2
139,"OBD.bfet",8.4,48.6,27.4,12.5,2.9,
110,"MTD.ours0",1.2,6.36,23.48,32.16,36.78,0.02
110,"OBD.ours0",4.88,45.66,25.96,17,6.14,
110,"MTD.bf",0.94,6.52,24.4,30.84,37.3,0
110,"OBD.bf",5.16,44.94,26.86,15.38,7.54,
110,"MTD.ours1",1.36,6.74,22.88,31.72,37.3,0
110,"OBD.ours1",5.44,44.44,25.96,17.74,6.18,
110,"MTD.ours2",1.3,6.36,24.02,30.64,37.68,0
110,"OBD.ours2",5.7,44.38,26.36,16.5,6.82,
110,"MTD.ours3",1.04,6.76,24,29.44,38.76,0
110,"OBD.ours3",5.44,42.28,26.22,18.1,7.68,
110,"MTD.titeet",0.3,22.5,33.7,27.3,16.2,0.2
110,"OBD.titeet",13,42.3,22.9,14.9,6.7,
110,"MTD.tite12",0.1,2.4,9.8,28.1,59.4,0.18
110,"OBD.tite12",8.3,35.4,24.3,19.6,12.2,
110,"MTD.bfet",,,,,,0.9
110,"OBD.bfet",7.1,43.6,25.3,16.5,6.7,
119,"MTD.ours0",0.02,6.38,42.54,36.08,14.98,0
119,"OBD.ours0",7.76,54.02,26.16,10.2,1.82,
119,"MTD.bf",0.14,6.18,41.32,37.36,15,0
119,"OBD.bf",6.3,51.02,28.1,11.28,3.26,
119,"MTD.ours1",0.16,6.34,40.88,37.08,15.54,0
119,"OBD.ours1",8.5,50.74,27.38,11.42,1.88,
119,"MTD.ours2",0.1,5.84,41.32,36.72,16.02,0
119,"OBD.ours2",8.02,51.6,26.8,10.94,2.5,
119,"MTD.ours3",0.16,6.2,40.7,36.9,16.04,0
119,"OBD.ours3",7.44,50.44,27.18,11.68,3.18,
119,"MTD.titeet",0,17.4,44.8,28.2,9.6,0.1
119,"OBD.titeet",18.4,40.8,23.8,12.8,4.1,
119,"MTD.tite12",0,2.4,17.4,35.7,44.4,0.06
119,"OBD.tite12",12.6,40.6,23.7,16.9,6.2,
119,"MTD.bfet",,,,,,0.1
119,"OBD.bfet",7.2,49.3,28.8,12.1,2.5,
150,"MTD.ours0",1.32,7.04,23.66,30.7,37.26,0.02
150,"OBD.ours0",5.24,45.44,26.04,16.18,6.74,
150,"MTD.bf",0.84,6.72,24.2,32.74,35.5,0
150,"OBD.bf",4.58,44.8,26.32,16.68,7.5,
150,"MTD.ours1",1.08,6.12,23.24,31.12,38.44,0
150,"OBD.ours1",5.22,44.14,25.98,17.02,7.42,
150,"MTD.ours2",1.14,6.62,23.88,31.2,37.14,0.02
150,"OBD.ours2",5.26,44.88,27,16.1,6.56,
150,"MTD.ours3",1.04,6.88,23.86,31.12,37.1,0
150,"OBD.ours3",5.24,44.02,25.94,16.46,8.06,
150,"MTD.titeet",0.3,22.5,33.5,26.1,17.7,0.4
150,"OBD.titeet",11.8,41.4,24.2,14.7,7.5,
150,"MTD.tite12",0.2,2,9.4,26.6,61.7,0.06
150,"OBD.tite12",7.9,33.5,24.4,21.3,12.8,
150,"MTD.bfet",,,,,,0.8
150,"OBD.bfet",7.1,45.7,26,14.9,5.6,
158,"MTD.ours0",5.1,16.5,34.64,30.96,12.7,0.1
158,"OBD.ours0",45.14,29.22,17.52,7.06,0.92,
158,"MTD.bf",4.44,16.26,33.28,32.8,13.12,0.1
158,"OBD.bf",40.86,28.7,18.84,8.9,2.56,
158,"MTD.ours1",4.94,14.88,32.14,33.26,14.7,0.08
158,"OBD.ours1",42.3,29,18.76,8.06,1.74,
158,"MTD.ours2",5.84,15.26,32.76,32.52,13.54,0.08
158,"OBD.ours2",43,27.58,19.58,8.32,1.36,
158,"MTD.ours3",4.4,15.9,32.16,32.78,14.66,0.1
158,"OBD.ours3",41.44,27.32,19.34,9.62,2.14,
158,"MTD.titeet",15.8,29.8,31.7,17.6,4.9,0.2
158,"OBD.titeet",44.1,28.3,16.8,8.3,2.3,
158,"MTD.tite12",0.8,6,28.7,29,35.5,0
158,"OBD.tite12",35,27.1,19.8,12.8,5.3,
158,"MTD.bfet",,,,,,0.5
158,"OBD.bfet",44.5,28,16.9,8.5,1.6,
138,"MTD.ours0",5.26,16.38,33.32,31.32,13.58,0.14
138,"OBD.ours0",45.78,28.72,16.58,7.34,1.4,
138,"MTD.bf",4.3,15.84,34,33.26,12.5,0.1
138,"OBD.bf",41.54,29.8,18.58,8.06,1.88,
138,"MTD.ours1",4.82,15.24,33.04,32.02,14.68,0.2
138,"OBD.ours1",44.06,28.58,17.82,7.44,1.86,
138,"MTD.ours2",5.6,15.38,32.04,32.48,14.4,0.1
138,"OBD.ours2",44.36,29.1,17.5,7.46,1.46,
138,"MTD.ours3",4.12,15.68,33.34,31.54,15.22,0.1
138,"OBD.ours3",41.42,27.92,18.82,9.5,2.2,
138,"MTD.titeet",17.2,29,30.6,17.7,5.3,0.1
138,"OBD.titeet",46.3,26.3,16.1,8.7,2.5,
138,"MTD.tite12",0.9,5.4,27.2,30.1,36.3,0.06
138,"OBD.tite12",34.4,27.8,18.9,13.7,5.2,
138,"MTD.bfet",,,,,,0.1
138,"OBD.bfet",43.5,29.8,16.9,7.7,1.9,
301,"MTD.ours0",37.2,45.3,13.08,2.5,0.34,1.58
301,"OBD.ours0",73.4,20.84,3.12,0.46,0.04,
301,"MTD.bf",36.56,46.14,13.3,2.4,0.3,1.3
301,"OBD.bf",71.92,21.58,4.22,0.64,0.04,
301,"MTD.ours1",35.22,45.76,14.62,2.74,0.46,1.2
301,"OBD.ours1",71.94,21.8,3.92,0.46,0.08,
301,"MTD.ours2",35.88,45.56,14.06,2.76,0.3,1.44
301,"OBD.ours2",72.72,21.16,3.58,0.5,0.02,
301,"MTD.ours3",35.72,46.12,13.52,3,0.34,1.3
301,"OBD.ours3",72.16,20.6,4.5,0.76,0.06,
301,"MTD.titeet",35.5,45.1,14.6,3.5,0.4,1.7
301,"OBD.titeet",60.3,24.8,9.2,3.4,0.6,
301,"MTD.tite12",9.5,28.9,32.9,16.1,11.8,0.74
301,"OBD.tite12",52.9,28,11.9,4.6,1.8,
301,"MTD.bfet",,,,,,3.4
301,"OBD.bfet",70.2,21.2,4.3,0.7,0.1,
118,"MTD.ours0",5.48,16.84,34.32,30.54,12.64,0.18
118,"OBD.ours0",45.52,28.84,17.22,7.04,1.16,
118,"MTD.bf",4.3,15.66,34.26,32.8,12.86,0.12
118,"OBD.bf",41.58,28.82,18.88,8.2,2.34,
118,"MTD.ours1",5.26,16.52,33.4,30.94,13.82,0.06
118,"OBD.ours1",46.68,27.44,17.2,7.32,1.28,
118,"MTD.ours2",4.98,16.82,33.94,30.86,13.34,0.06
118,"OBD.ours2",45,29.54,17.16,6.68,1.5,
118,"MTD.ours3",4.22,16.54,33.64,32.16,13.34,0.1
118,"OBD.ours3",42.02,28.14,17.98,9.28,2.4,
118,"MTD.titeet",17.3,30.4,30.5,16.7,5.2,0
118,"OBD.titeet",46.5,27.3,16.1,7.8,2.3,
118,"MTD.tite12",0.9,5.8,27.7,28.1,37.5,0.04
118,"OBD.tite12",35.7,25.4,19.9,13.8,5.2,
118,"MTD.bfet",,,,,,0.2
118,"OBD.bfet",46.2,27.9,16.5,7.2,1.9,
227,"MTD.ours0",3.24,35.1,43.92,14.46,3.26,0.02
227,"OBD.ours0",55.48,29.7,12.06,2.2,0.38,
227,"MTD.bf",2.76,34.9,44.44,15.06,2.84,0
227,"OBD.bf",51.4,31.22,13.56,3.18,0.6,
227,"MTD.ours1",2.56,34.72,44.72,14.64,3.32,0.04
227,"OBD.ours1",54.74,30.84,11.04,2.68,0.54,
227,"MTD.ours2",2.92,33.98,43.54,16.14,3.42,0
227,"OBD.ours2",53.5,31.2,12.2,2.56,0.38,
227,"MTD.ours3",2.64,34.1,44.24,15.92,3.1,0
227,"OBD.ours3",53.68,29.04,12.96,3.66,0.52,
227,"MTD.titeet",11.7,39.5,35.3,11,2.4,0.1
227,"OBD.titeet",50.9,28.2,13.8,5.4,1.6,
227,"MTD.tite12",0.7,11.6,38.9,26.4,22.1,0.18
227,"OBD.tite12",45.8,27.1,15.4,8.6,2.9,
227,"MTD.bfet",,,,,,0.3
227,"OBD.bfet",53.3,31.3,11.9,2.8,0.4,
159,"MTD.ours0",0.1,6.04,40.3,38.5,15.06,0
159,"OBD.ours0",7.7,52.24,26.96,11.02,1.92,
159,"MTD.bf",0.14,6.42,40.34,37.52,15.58,0
159,"OBD.bf",6.28,50.18,27.92,12.34,3.24,
159,"MTD.ours1",0.1,5.8,38.18,38,17.92,0
159,"OBD.ours1",7.86,50.62,26.96,11.94,2.52,
159,"MTD.ours2",0.06,5.98,39.28,37.76,16.92,0
159,"OBD.ours2",7.54,50.62,27.1,12.36,2.32,
159,"MTD.ours3",0.16,6.42,38.42,37.78,17.22,0
159,"OBD.ours3",10.08,47.72,26.56,12.74,2.78,
159,"MTD.titeet",0.1,17.6,45.2,27.5,9.5,0.1
159,"OBD.titeet",16,42.4,24.2,12.9,4.4,
159,"MTD.tite12",0,2.4,18.5,34.7,44.4,0.02
159,"OBD.tite12",11.9,40.3,25.6,15.6,6.7,
159,"MTD.bfet",,,,,,0.2
159,"OBD.bfet",10.5,46.9,26.4,13.7,2.3,
140,"MTD.ours0",1.44,6.66,24.4,31.12,36.36,0.02
140,"OBD.ours0",5.64,46.1,26.14,15.54,6.32,
140,"MTD.bf",0.94,6.56,24.56,30.6,37.34,0
140,"OBD.bf",5.22,45.06,26.78,15.3,7.52,
140,"MTD.ours1",1.1,6.7,23.3,31.24,37.64,0.02
140,"OBD.ours1",5.8,43.12,26.36,17.4,7,
140,"MTD.ours2",1.18,6.78,23.3,30.62,38.12,0
140,"OBD.ours2",5.84,44.62,24.94,17.08,7.4,
140,"MTD.ours3",1.04,6.58,23.66,29.44,39.28,0
140,"OBD.ours3",5.6,41.86,26.6,17.92,7.74,
140,"MTD.titeet",0.4,22.4,32.8,27.8,16.6,0.4
140,"OBD.titeet",12.5,42,22.2,16.1,6.9,
140,"MTD.tite12",0.2,2.3,9.8,26.6,61.2,0
140,"OBD.tite12",8.7,33.7,23.2,20.9,13.5,
140,"MTD.bfet",,,,,,1
140,"OBD.bfet",7.2,44.1,25.3,16.5,5.9,
169,"MTD.ours0",0.1,6.1,40.58,37.96,15.26,0
169,"OBD.ours0",7.74,51.48,27.44,11.24,1.98,
169,"MTD.bf",0.14,6.36,40.7,37.5,15.3,0
169,"OBD.bf",6.24,50.64,28.46,11.58,3.04,
169,"MTD.ours1",0.16,5.98,39.1,37.78,16.98,0
169,"OBD.ours1",7.9,50.5,27,12.06,2.48,
169,"MTD.ours2",0.12,6.92,39.04,37.06,16.84,0.02
169,"OBD.ours2",7.34,51.82,26.92,11.52,2.28,
169,"MTD.ours3",0.16,6.12,40.18,36.38,17.16,0
169,"OBD.ours3",8.04,48.44,27.36,13.04,2.98,
169,"MTD.titeet",0,16.7,44.9,28.7,9.6,0.1
169,"OBD.titeet",16.9,42.9,23.2,12.6,4.3,
169,"MTD.tite12",0,2.4,17.3,35.4,44.9,0.02
169,"OBD.tite12",11.2,40.6,25,16.7,6.5,
169,"MTD.bfet",,,,,,0.2
169,"OBD.bfet",9.2,48.7,27,12.4,2.5,
256,"MTD.ours0",0.06,2.34,18.6,56.1,22.9,0
256,"OBD.ours0",4.7,12.02,19.92,52.54,7.86,
256,"MTD.bf",0.14,2.54,18.14,56.3,22.88,0
256,"OBD.bf",8.02,11.74,19.42,51.06,8.7,
256,"MTD.ours1",0.22,1.96,18.66,55.02,24.14,0
256,"OBD.ours1",5.24,12.9,18.38,52.48,8.5,
256,"MTD.ours2",0.16,2.64,18.98,54.12,24.1,0
256,"OBD.ours2",5.56,11.78,19.22,52.38,8.28,
256,"MTD.ours3",0.16,2.2,18.52,55.44,23.68,0
256,"OBD.ours3",4.36,12.14,19.1,50.92,11.08,
256,"MTD.titeet",0.1,1.9,20.2,59.3,18.5,0.6
256,"OBD.titeet",12.2,14.9,16.3,42,14,
256,"MTD.tite12",0,0.6,8.1,31.5,59.5,0.36
256,"OBD.tite12",10,14,15.5,42.8,17.4,
256,"MTD.bfet",,,,,,1.1
256,"OBD.bfet",10.1,12.4,17.6,50.2,8.6,
170,"MTD.ours0",1.34,7.14,23.38,32.12,36.02,0
170,"OBD.ours0",6.48,45,26.22,16.16,5.96,
170,"MTD.bf",0.94,6.46,23.72,33.12,35.76,0
170,"OBD.bf",4.72,44.28,26.66,16.96,7.26,
170,"MTD.ours1",1.34,7,21.9,31.2,38.54,0.02
170,"OBD.ours1",5.8,44.16,26.84,16,6.98,
170,"MTD.ours2",1.28,6.52,24.22,30.62,37.32,0.04
170,"OBD.ours2",5.84,45.22,25.38,16.34,6.92,
170,"MTD.ours3",1.02,6.86,23.32,29.52,39.28,0
170,"OBD.ours3",5.24,42.38,26.96,17.5,7.66,
170,"MTD.titeet",0.3,21.5,34.9,26.2,17.1,0.3
170,"OBD.titeet",12.4,42,24.2,14.1,7,
170,"MTD.tite12",0.1,2.2,9,27.1,61.5,0.02
170,"OBD.tite12",7.3,34,24.1,21.3,13.3,
170,"MTD.bfet",,,,,,1.1
170,"OBD.bfet",7.7,44.7,24.8,16.3,5.3,
120,"MTD.ours0",1.18,6.4,24.02,31.1,37.28,0.02
120,"OBD.ours0",5.74,44.98,26.94,15.58,6.54,
120,"MTD.bf",0.84,6.72,24.24,32.66,35.54,0
120,"OBD.bf",4.56,44.76,26.34,16.72,7.5,
120,"MTD.ours1",0.82,7.26,22.62,32.24,37.06,0
120,"OBD.ours1",5.14,44.76,26.06,16.7,7.1,
120,"MTD.ours2",1.42,6.34,23.28,32.16,36.8,0
120,"OBD.ours2",5.16,45.42,26.6,15.98,6.54,
120,"MTD.ours3",1.04,6.78,24.22,31.34,36.62,0
120,"OBD.ours3",4.92,44.24,25.84,16.76,7.96,
120,"MTD.titeet",0.2,22.7,34.4,26.7,16,0.4
120,"OBD.titeet",13.3,41.8,23,14.5,7,
120,"MTD.tite12",0.1,2.5,9.9,26.2,61.1,0.08
120,"OBD.tite12",7.7,35,23.7,20.8,12.8,
120,"MTD.bfet",,,,,,0.7
120,"OBD.bfet",7.1,45.4,26,15.1,5.7,
108,"MTD.ours0",4.74,15.4,33.52,32.02,14.12,0.2
108,"OBD.ours0",43.7,29.68,17.46,7.46,1.46,
108,"MTD.bf",4.28,15.8,33.9,33.38,12.54,0.1
108,"OBD.bf",41.5,29.82,18.68,8.06,1.8,
108,"MTD.ours1",5.26,15.62,32.8,31.96,14.26,0.1
108,"OBD.ours1",43.52,28.58,18,7.98,1.78,
108,"MTD.ours2",5.16,16.5,32.34,31.38,14.54,0.08
108,"OBD.ours2",43.2,29.34,17.98,8.06,1.28,
108,"MTD.ours3",4.12,15.64,33.68,31.22,15.24,0.1
108,"OBD.ours3",41.28,28.06,18.82,9.42,2.28,
108,"MTD.titeet",16.2,31.1,31.5,16.7,4.5,0
108,"OBD.titeet",45.4,27.3,16.6,8.3,2.3,
108,"MTD.tite12",1,5.7,29.1,28.2,36.1,0
108,"OBD.tite12",36.4,26.7,18.8,12.7,5.3,
108,"MTD.bfet",,,,,,0.1
108,"OBD.bfet",43.5,29.3,17,8.1,1.9,
267,"MTD.ours0",2.76,35,45.18,14.2,2.86,0
267,"OBD.ours0",53.88,31.3,12.2,2.26,0.28,
267,"MTD.bf",2.64,34.74,45.04,14.6,2.98,0
267,"OBD.bf",51.64,31.64,12.8,3.12,0.76,
267,"MTD.ours1",2.96,34.44,45.84,14.3,2.46,0
267,"OBD.ours1",56.28,30.14,11.24,2.1,0.18,
267,"MTD.ours2",2.82,34.72,45.52,14.04,2.9,0
267,"OBD.ours2",56.12,29.74,11.64,2.18,0.22,
267,"MTD.ours3",2.36,34.24,44.66,15.32,3.42,0
267,"OBD.ours3",53.88,29.34,12.42,3.36,0.84,
267,"MTD.titeet",12.4,39.1,35.2,11.4,1.9,0.1
267,"OBD.titeet",53.3,25.7,14,5.7,1.2,
267,"MTD.tite12",1,12.3,39,25.3,22.2,0.16
267,"OBD.tite12",44.9,29,16.3,7,2.6,
267,"MTD.bfet",,,,,,0.1
267,"OBD.bfet",55.2,31.1,10.9,2.2,0.4,
242,"MTD.ours0",3.06,34.66,44.78,14.64,2.86,0
242,"OBD.ours0",16.92,57.7,20.5,3.34,0.64,
242,"MTD.bf",2.58,34.64,44.46,14.9,3.42,0
242,"OBD.bf",15.36,57.12,21.22,5.04,0.78,
242,"MTD.ours1",2.8,33.58,44.2,15.46,3.94,0.02
242,"OBD.ours1",18.02,56,20.72,3.72,0.58,
242,"MTD.ours2",3.28,33.46,44.74,15.26,3.24,0.02
242,"OBD.ours2",18.02,54.96,21.7,3.92,0.54,
242,"MTD.ours3",2.68,34.2,42.88,16.06,4.18,0
242,"OBD.ours3",17.96,54.12,21.42,4.76,0.8,
242,"MTD.titeet",1.9,41.3,40.6,14,2.2,1.1
242,"OBD.titeet",21.2,46.2,21.3,8.1,2.1,
242,"MTD.tite12",0.5,11.2,29.7,30.3,28,0.36
242,"OBD.tite12",17,43,23.9,11.6,4.1,
242,"MTD.bfet",,,,,,1.8
242,"OBD.bfet",20,51.8,20.4,5.3,0.7,
184,"MTD.ours0",0.02,0.4,2.88,27.14,69.56,0
184,"OBD.ours0",1.6,5.78,10.7,59.54,21.94,
184,"MTD.bf",0,0.26,2.98,26.36,70.4,0
184,"OBD.bf",3.86,6.64,10.98,56.44,21.9,
184,"MTD.ours1",0,0.28,2.66,27.44,69.62,0
184,"OBD.ours1",2.14,6.74,11.62,57.48,21.42,
184,"MTD.ours2",0.02,0.2,3.04,25.9,70.84,0
184,"OBD.ours2",2.5,6.68,11.38,57.82,21.28,
184,"MTD.ours3",0,0.26,2.56,25.82,71.36,0
184,"OBD.ours3",2.04,6.88,13.98,54.52,22.14,
184,"MTD.titeet",0,0.2,2.6,38.5,58.7,0.1
184,"OBD.titeet",8.8,13,14.6,42.4,21.1,
184,"MTD.tite12",0,0.1,1.5,12.2,86.1,0.08
184,"OBD.tite12",6.4,10.4,10.9,49.2,23,
184,"MTD.bfet",,,,,,0.2
184,"OBD.bfet",3.2,6.8,12,55.9,22,
197,"MTD.ours0",3.1,36.02,44.2,13.58,3.08,0.02
197,"OBD.ours0",55.1,29.84,12.62,2.06,0.22,
197,"MTD.bf",2.76,34.94,44.46,14.92,2.92,0
197,"OBD.bf",51.48,31.32,13.42,3.16,0.58,
197,"MTD.ours1",3.16,34.94,43.68,14.82,3.4,0
197,"OBD.ours1",54.72,29.92,12.04,2.56,0.58,
197,"MTD.ours2",3.26,34.72,43.86,14.74,3.4,0.02
197,"OBD.ours2",54.14,31.06,11.96,2.18,0.46,
197,"MTD.ours3",2.64,34.2,44.24,15.92,3,0
197,"OBD.ours3",54.36,28.94,12.56,3.56,0.46,
197,"MTD.titeet",11.5,39.8,35.4,11.4,1.8,0.1
197,"OBD.titeet",51.2,28.1,14.2,5.1,1.2,
197,"MTD.tite12",0.7,12.6,38.3,25.4,22.8,0.14
197,"OBD.tite12",45.5,28.4,15.9,7,3,
197,"MTD.bfet",,,,,,0.2
197,"OBD.bfet",51.1,32.6,12.6,2.9,0.5,
237,"MTD.ours0",2.78,35.36,44.38,14.44,3.04,0
237,"OBD.ours0",54.66,31.04,12.08,1.9,0.24,
237,"MTD.bf",2.64,34.72,45.12,14.58,2.94,0
237,"OBD.bf",51.7,31.62,12.8,3.1,0.74,
237,"MTD.ours1",3.08,34.02,45.04,14.8,3.06,0
237,"OBD.ours1",55.74,29.56,12.1,2.32,0.18,
237,"MTD.ours2",2.48,35.54,45.02,14.02,2.94,0
237,"OBD.ours2",54.92,30.74,11.72,2.32,0.2,
237,"MTD.ours3",2.32,34.56,44.84,14.86,3.42,0
237,"OBD.ours3",53.88,29.4,12.48,3.3,0.78,
237,"MTD.titeet",12.2,40.6,35.1,10.1,1.9,0.1
237,"OBD.titeet",51.3,28.4,14.1,4.9,1.2,
237,"MTD.tite12",0.7,11.7,37.9,26.7,22.8,0.1
237,"OBD.tite12",45,27.1,16.9,7.9,3.1,
237,"MTD.bfet",,,,,,0.1
237,"OBD.bfet",54.7,31,11.3,2.3,0.5,
207,"MTD.ours0",2.82,36.38,43.42,14.46,2.92,0
207,"OBD.ours0",54.42,30.6,12.34,2.18,0.34,
207,"MTD.bf",2.64,34.72,45.12,14.58,2.94,0
